"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","provenance","sourceRecordId","active"
"LB-LOC-C8EB0DF37B15","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Ain_es-Safa","","populated-place","34.549844355116534","36.057903165887964","repository-reference","per_village_gpkg_extent","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Ain_es-Safa","true"
"LB-LOC-BD04AC36BDDF","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Ain_es-Sawda","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Ain_es-Sawda","true"
"LB-LOC-EF56C00CA3DB","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Ainata-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Ainata-BK","true"
"LB-LOC-2F96123E5AF9","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Arsal","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Arsal","true"
"LB-LOC-DA00458EB577","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Arsal_ej-Jnubi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Arsal_ej-Jnubi","true"
"LB-LOC-E37234B1976A","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Arsal_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Arsal_el-Fawqa","true"
"LB-LOC-16A2ADFD2936","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Baalbek","","populated-place","34.45023723527322","35.96956892756349","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Baalbek","true"
"LB-LOC-42445373F00E","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Baalbek_el-Qalaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Baalbek_el-Qalaa","true"
"LB-LOC-4FEBE9BBCD9B","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Badnayel","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Badnayel","true"
"LB-LOC-45A9944696A1","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Bala-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Bala-BK","true"
"LB-LOC-CF89BA3C840D","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Bednayel-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Bednayel-BK","true"
"LB-LOC-C404DA907C2A","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Beqaa_ech-Chamali","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Beqaa_ech-Chamali","true"
"LB-LOC-5CD23460EB61","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Boudai","","populated-place","34.36038298898374","35.88668851492454","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Boudai","true"
"LB-LOC-16737466B23E","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Boudai_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Boudai_el-Aala","true"
"LB-LOC-E7664AE20A2F","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Brital","","populated-place","34.5472107626877","36.0476491766769","repository-reference","per_village_gpkg_extent","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Brital","true"
"LB-LOC-899569AA155A","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Brital_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Brital_el-Aala","true"
"LB-LOC-506F5015D0DF","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Brital_el-Gharbi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Brital_el-Gharbi","true"
"LB-LOC-4AFA695C3236","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Btadai","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Btadai","true"
"LB-LOC-A340BDAD9DAE","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Btedii-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Btedii-BK","true"
"LB-LOC-AA37B10C66E1","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Bzaliye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Bzaliye","true"
"LB-LOC-219A9DE6A313","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Chaath","","populated-place","34.39807533494198","35.887405595717425","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Chaath","true"
"LB-LOC-A5440C78009C","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Chemstar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Chemstar","true"
"LB-LOC-650D55AFF32F","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Chemstar_el-Gharbi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Chemstar_el-Gharbi","true"
"LB-LOC-9997C77A6BD7","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Chlifa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Chlifa","true"
"LB-LOC-CBE9B8318937","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Deir_Mar_Maroun","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Deir_Mar_Maroun","true"
"LB-LOC-181E0ED42EDF","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Deir_Mar_Semaan-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Deir_Mar_Semaan-BK","true"
"LB-LOC-06F5A3E0623C","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Deir_el-Ahmar","","populated-place","34.36356261819002","35.93104320169006","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Deir_el-Ahmar","true"
"LB-LOC-AF3323BA3552","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Deir_el-Ahmar_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Deir_el-Ahmar_el-Aala","true"
"LB-LOC-99231B04A6D6","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Douris","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Douris","true"
"LB-LOC-45A7F5165B4B","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Douris_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Douris_el-Aala","true"
"LB-LOC-FACE4B548AF1","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","El-Ain_ech-Chamaliye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|El-Ain_ech-Chamaliye","true"
"LB-LOC-3171309FE781","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","El-Qaa-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|El-Qaa-BK","true"
"LB-LOC-64B78C758F0C","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","El_Ain","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|El_Ain","true"
"LB-LOC-81722757DBC8","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","El_Fakiha","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|El_Fakiha","true"
"LB-LOC-6DA1A5298CE4","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Fakiha_ej-Janoubiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Fakiha_ej-Janoubiye","true"
"LB-LOC-94A962364DF3","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Fakiha_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Fakiha_el-Aala","true"
"LB-LOC-28EBA8C3BA44","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Flawi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Flawi","true"
"LB-LOC-A9B5E6BA8D25","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Flawi_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Flawi_el-Aala","true"
"LB-LOC-7DF98A80AEB2","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Harbata","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Harbata","true"
"LB-LOC-5967016DE974","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Harbqous","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Harbqous","true"
"LB-LOC-C47D017B3FF5","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Harbqous_ech-Charqi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Harbqous_ech-Charqi","true"
"LB-LOC-D6C40B6D5FD9","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Hortaala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Hortaala","true"
"LB-LOC-0257405D5CA5","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Amine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Amine","true"
"LB-LOC-F02050653162","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Barda-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Barda-BK","true"
"LB-LOC-F5CEF4E2E7E1","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Bkayri","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Bkayri","true"
"LB-LOC-618C2C0B5A4D","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Hala-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Hala-BK","true"
"LB-LOC-E1C33EC02456","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Qaraoun","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Qaraoun","true"
"LB-LOC-CA8AED2EFD48","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Ras_Baalbek","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Ras_Baalbek","true"
"LB-LOC-131067EA0704","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Sneid","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Sneid","true"
"LB-LOC-E9B55D163CEB","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Sneid_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Sneid_el-Aala","true"
"LB-LOC-A80645CEB535","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Surya","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Surya","true"
"LB-LOC-8F431D18A7D2","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Tall_Bira","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Tall_Bira","true"
"LB-LOC-6EE3B6D97379","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Tall_Safiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Tall_Safiye","true"
"LB-LOC-02A6B99511EA","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_Tall_ed-Dahab","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_Tall_ed-Dahab","true"
"LB-LOC-A735B7764BF1","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_ed-Dahab","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_ed-Dahab","true"
"LB-LOC-70769FD74BD6","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Adleh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Adleh","true"
"LB-LOC-8F3C6FEC6D88","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Athar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Athar","true"
"LB-LOC-15875992B4DF","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Beqaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Beqaa","true"
"LB-LOC-663107C169B9","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Fakiha","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Fakiha","true"
"LB-LOC-2C440D165DEB","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Ghanam-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Ghanam-BK","true"
"LB-LOC-B11621C6A281","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Ghazaleh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Ghazaleh","true"
"LB-LOC-BD25A28653E5","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Hallan","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Hallan","true"
"LB-LOC-B80A4CCA03A2","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Harimeh-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Harimeh-BK","true"
"LB-LOC-ABDE7ECD8E11","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Oumara-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Oumara-BK","true"
"LB-LOC-6608E5F2B354","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Qannabi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Qannabi","true"
"LB-LOC-EA5FA7384652","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_el-Qara","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_el-Qara","true"
"LB-LOC-1DE75EB6CDF4","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_en-Nabi-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_en-Nabi-BK","true"
"LB-LOC-C3E7C476D785","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_er-Rafaaiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_er-Rafaaiye","true"
"LB-LOC-23A0CFCF710F","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_er-Rafqa-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_er-Rafqa-BK","true"
"LB-LOC-11A2A5CDC017","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_es-Sayed","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_es-Sayed","true"
"LB-LOC-CBC4DECDA738","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Houch_es-Sulh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Houch_es-Sulh","true"
"LB-LOC-10D9CED6453C","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Iaat","","populated-place","34.371181544023486","35.88702099836693","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Iaat","true"
"LB-LOC-57299BC91CBD","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Iaat_ech-Charqiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Iaat_ech-Charqiye","true"
"LB-LOC-00D6AD0A7A89","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Jboule","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Jboule","true"
"LB-LOC-BA5C41ACA1F6","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Jdita-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Jdita-BK","true"
"LB-LOC-4D31892A36C4","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Jenta","","populated-place","34.327726563415396","35.86459695816441","repository-reference","per_village_gpkg_extent","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Jenta","true"
"LB-LOC-62B5EEB25C94","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Kfar_Ay","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Kfar_Ay","true"
"LB-LOC-C5A1908BEE59","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Kfar_Houne-BK","","populated-place","34.36794296242188","35.8780670537203","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Kfar_Houne-BK","true"
"LB-LOC-AAFEDA63A2FF","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Kfarzabad-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Kfarzabad-BK","true"
"LB-LOC-345BDABF5464","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Labaa-BK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Labaa-BK","true"
"LB-LOC-03D96F184E84","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Labweh","","populated-place","34.37986139051794","35.967768756232104","repository-reference","per_village_gpkg_extent","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Labweh","true"
"LB-LOC-9F00CA435E7D","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Labweh_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Labweh_el-Aala","true"
"LB-LOC-E5E3189D9803","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Labweh_el-Gharbi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Labweh_el-Gharbi","true"
"LB-LOC-6C719FE00E9B","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Laqlouq-BK","","populated-place","34.38186728791977","35.966603214283396","repository-reference","per_village_gpkg_extent","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Laqlouq-BK","true"
"LB-LOC-26A70369C1E2","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Maaniye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Maaniye","true"
"LB-LOC-9109DBDF45CF","LB","LB-GOV-BHB","LB-DIST-C18586C49F8C","","","","","Macharii_el-Qaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-BH|Baalbek|Macharii_el-Qaa","true"
