"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","sourceRecordId","active","provenance"
"LB-LOC-35117","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35117","عدبل","Idbil","","populated-place","34.53283077","36.10081511","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35117","true","[object Object]"
"LB-LOC-35145","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35145","ايلات","Ilat","","populated-place","34.52030063","36.10276255","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35145","true","[object Object]"
"LB-LOC-35263","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35263","جنين","Janine","","populated-place","34.63227332","36.14076387","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35263","true","[object Object]"
"LB-LOC-35344","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35344","جديدة القيطع","Jdeidet El-Qaitaa","","populated-place","34.46277824","36.00134845","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35344","true","[object Object]"
"LB-LOC-35125","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35125","جديدة الجومه","Jdidet Ej-Joumeh","","populated-place","34.53920434","36.06437948","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35125","true","[object Object]"
"LB-LOC-35163","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35163","جبرائيل","Jebrayel","","populated-place","34.52356599","36.12793074","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35163","true","[object Object]"
"LB-LOC-35423","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35423","كفر الفتوح","Kafr","","populated-place","34.59059059","36.21106325","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35423","true","[object Object]"
"LB-LOC-35133","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35133","كرم عصفور","Karm Aasfour","","populated-place","34.52406131","36.0667888","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35133","true","[object Object]"
"LB-LOC-35157","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35157","كفرحره","Kfar Harra","","populated-place","34.56701124","36.13698481","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35157","true","[object Object]"
"LB-LOC-35234","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35234","كفرملكي","Kfar Melki Aakkar","","populated-place","34.5577676","36.01442703","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35234","true","[object Object]"
"LB-LOC-35406","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35406","كفرنون","Kfar Noun","","populated-place","34.62884994","36.24971561","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35406","true","[object Object]"
"LB-LOC-35430","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35430","خالصة","Khalsa","","populated-place","34.63310158","36.31414353","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35430","true","[object Object]"
"LB-LOC-35257","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35257","الخرنوبه","Kharnoubet Aakkar","","populated-place","34.62988863","36.12915451","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35257","true","[object Object]"
"LB-LOC-35431","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35431","خربة شار","Khirbet Char","","populated-place","34.57884808","36.19062043","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35431","true","[object Object]"
"LB-LOC-35417","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35417","خربة داوود","Khirbet Daoud Aakkar","","populated-place","34.58739158","36.22008973","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35417","true","[object Object]"
"LB-LOC-35410","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35410","خربة الرمان","Khirbet Er Remmane","","populated-place","34.62676237","36.28270468","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35410","true","[object Object]"
"LB-LOC-35330","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35330","الخريبة","Khreibet Aakkar","","populated-place","34.47808208","36.12595768","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35330","true","[object Object]"
"LB-LOC-35216","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35216","خريبة الجندي","Khreibet Ej-Jindi","","populated-place","34.56671303","36.09123023","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35216","true","[object Object]"
"LB-LOC-35245","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35245","الكنيسة","Kneisset Aakkar","","populated-place","34.61587241","36.02623351","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35245","true","[object Object]"
"LB-LOC-35515","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35515","كنيسة هنيدر","Kneisset Hnaider","","populated-place","34.59845057","36.44330855","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35515","true","[object Object]"
"LB-LOC-35465","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35465","كنيسة","Knisseh","","populated-place","34.56557591","36.12476431","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35465","true","[object Object]"
"LB-LOC-35429","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35429","الكواشرة","Kouachra","","populated-place","34.61014453","36.20752006","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35429","true","[object Object]"
"LB-LOC-35215","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35215","الكويخات","Koueikhat","","populated-place","34.58340237","36.08934058","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35215","true","[object Object]"
"LB-LOC-35119","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35119","كروم العرب","Kroum El-Aarab","","populated-place","34.55579667","36.09106642","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35119","true","[object Object]"
"LB-LOC-35137","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35137","مشحة","Machha","","populated-place","34.54444692","36.10957743","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35137","true","[object Object]"
"LB-LOC-35437","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35437","مشتى حمود","Machta Hammoud","","populated-place","34.63243363","36.32508771","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35437","true","[object Object]"
"LB-LOC-35354","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35354","مجدلا","Majdala","","populated-place","34.50122443","36.03526286","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35354","true","[object Object]"
"LB-LOC-35128","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35128","المجدل عكار","Majdel Akkar","","populated-place","34.57121938","36.21080501","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35128","true","[object Object]"
"LB-LOC-35167","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35167","مار توما","Mar Touma","","populated-place","34.51409148","36.01805265","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35167","true","[object Object]"
"LB-LOC-35255","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35255","مار ليا ملحم","Marlaya Melhem","","populated-place","34.54021086","36.0234886","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35255","true","[object Object]"
"LB-LOC-35229","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35229","المسعودية","Massaaoudiyeh","","populated-place","34.61371399","36.0443259","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35229","true","[object Object]"
"LB-LOC-35516","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35516","اكروم","Mazareaa Jabal Akroum","","populated-place","34.55626313","36.36628163","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35516","true","[object Object]"
"LB-LOC-35134","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35134","بيت غطاس","Mazraat Beit Ghattas","","populated-place","34.52415406","36.06156324","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35134","true","[object Object]"
"LB-LOC-35486","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35486","النهريه","Mazraat En-Nahriyeh","","populated-place","34.60015704","36.2803954","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35486","true","[object Object]"
"LB-LOC-35371","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35371","ممنع","Menneaa","","populated-place","34.50402295","36.17769643","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35371","true","[object Object]"
"LB-LOC-35277","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35277","المحمرة","Mhammaret","","populated-place","34.50639105","35.96989341","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35277","true","[object Object]"
"LB-LOC-35351","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35351","مشمش","Michmich Aakkar","","populated-place","34.44585548","36.16766793","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35351","true","[object Object]"
"LB-LOC-35251","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35251","المغراق","Mighraq Aakkar","","populated-place","34.61282309","36.01519148","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35251","true","[object Object]"
"LB-LOC-35129","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35129","منيارة","Minyara","","populated-place","34.5368006","36.06067816","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35129","true","[object Object]"
"LB-LOC-35414","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35414","منجز","Mounjez","","populated-place","34.61520692","36.24652757","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35414","true","[object Object]"
"LB-LOC-35261","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35261","المقيطع","Mqaiteaa","","populated-place","34.56268415","35.9977293","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35261","true","[object Object]"
"LB-LOC-35451","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35451","مصلا","Msalla","","populated-place","34.59346507","36.16987428","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35451","true","[object Object]"
"LB-LOC-35461","LB","LB-GOV-0B6790F71D48","LB-DIST-C08378A1F450","","","35461","مزيحمة","Mzeihmeh","","populated-place","34.60953316","36.14247121","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","35461","true","[object Object]"
